;grid;letters;locs;encoding_stim;incorr_locs;corr_letters;incorr_letters;rotated_inds;incorr_rot;abc_ordered;incorr_abc;task_ind;answer_type;probe_stim
0;"[array([['Л', 'Ж', 'П'],
       ['Т', 'Х', 'Х'],
       ['Х', 'Х', 'Х']], dtype='<U1')]";['Л', 'Ж', 'П', 'Т'];[0, 1, 2, 3];grid_1331.png;[5, 6, 7, 8];{'Л': 0, 'Ж': 1, 'П': 2, 'Т': 3};{'Л': [1, 2, 3], 'Ж': [0, 2, 3], 'П': [0, 1, 3], 'Т': [0, 1, 2]};[2, 5, 8, 1];[0, 3, 6, 7];{'Ж': 0, 'Л': 1, 'П': 2, 'Т': 3};{'Ж': [1, 2], 'Л': [0, 2], 'П': [1, 3], 'Т': [1, 2]};3;1.0;1
2093;"[array([['Х', 'Х', 'К'],
       ['М', 'Х', 'Ш'],
       ['Д', 'Х', 'Х']], dtype='<U1')]";['К', 'М', 'Ш', 'Д'];[2, 3, 5, 6];grid_10066.png;[0, 1, 7, 8];{'К': 0, 'М': 1, 'Ш': 2, 'Д': 3};{'К': [1, 2, 3], 'М': [0, 2, 3], 'Ш': [0, 1, 3], 'Д': [0, 1, 2]};[8, 1, 7, 0];[2, 3, 5, 6];{'Д': 0, 'К': 1, 'М': 2, 'Ш': 3};{'Д': [1], 'К': [0, 2], 'М': [1, 3], 'Ш': [2]};0;;
1479;"[array([['Х', 'Г', 'Х'],
       ['Х', 'Х', 'Ж'],
       ['Х', 'П', 'Л']], dtype='<U1')]";['Г', 'Ж', 'П', 'Л'];[1, 5, 7, 8];grid_9154.png;[0, 2, 3, 6];{'Г': 0, 'Ж': 1, 'П': 2, 'Л': 3};{'Г': [1, 2, 3], 'Ж': [0, 2, 3], 'П': [0, 1, 3], 'Л': [0, 1, 2]};[5, 7, 3, 6];[0, 1, 2, 8];{'Г': 0, 'Ж': 1, 'Л': 2, 'П': 3};{'Г': [1], 'Ж': [0, 2], 'Л': [0, 1], 'П': [1, 2]};3;0.0;8
1268;"[array([['Х', 'Ш', 'Х'],
       ['Т', 'Х', 'Ф'],
       ['М', 'Х', 'Х']], dtype='<U1')]";['Ш', 'Т', 'Ф', 'М'];[1, 3, 5, 6];grid_4456.png;[0, 2, 7, 8];{'Ш': 0, 'Т': 1, 'Ф': 2, 'М': 3};{'Ш': [1, 2, 3], 'Т': [0, 2, 3], 'Ф': [0, 1, 3], 'М': [0, 1, 2]};[5, 1, 7, 0];[2, 3, 6, 8];{'М': 0, 'Т': 1, 'Ф': 2, 'Ш': 3};{'М': [1, 2, 3], 'Т': [2, 3], 'Ф': [3], 'Ш': [2]};3;0.0;8
4132;"[array([['Х', 'Г', 'Х'],
       ['Х', 'Х', 'Х'],
       ['П', 'Д', 'Ж']], dtype='<U1')]";['Г', 'П', 'Д', 'Ж'];[1, 6, 7, 8];grid_13705.png;[0, 2, 3, 5];{'Г': 0, 'П': 1, 'Д': 2, 'Ж': 3};{'Г': [1, 2, 3], 'П': [0, 2, 3], 'Д': [0, 1, 3], 'Ж': [0, 1, 2]};[5, 0, 3, 6];[1, 2, 7, 8];{'Г': 0, 'Д': 1, 'Ж': 2, 'П': 3};{'Г': [1], 'Д': [0], 'Ж': [0, 1], 'П': [1, 2]};4;0.0;'Д - - -
329;"[array([['Х', 'Х', 'Ш'],
       ['Т', 'Х', 'Х'],
       ['Л', 'Х', 'Ф']], dtype='<U1')]";['Ш', 'Т', 'Л', 'Ф'];[2, 3, 6, 8];grid_1950.png;[0, 1, 5, 7];{'Ш': 0, 'Т': 1, 'Л': 2, 'Ф': 3};{'Ш': [1, 2, 3], 'Т': [0, 2, 3], 'Л': [0, 1, 3], 'Ф': [0, 1, 2]};[8, 1, 0, 6];[2, 3, 5, 7];{'Л': 0, 'Т': 1, 'Ф': 2, 'Ш': 3};{'Л': [1, 2], 'Т': [2, 3], 'Ф': [3], 'Ш': [2]};1;0.0;1
4116;"[array([['Х', 'Д', 'Ж'],
       ['Г', 'Х', 'Х'],
       ['Х', 'П', 'Х']], dtype='<U1')]";['Д', 'Ж', 'Г', 'П'];[1, 2, 3, 7];grid_13688.png;[0, 5, 6, 8];{'Д': 0, 'Ж': 1, 'Г': 2, 'П': 3};{'Д': [1, 2, 3], 'Ж': [0, 2, 3], 'Г': [0, 1, 3], 'П': [0, 1, 2]};[5, 8, 1, 3];[0, 2, 6, 7];{'Г': 0, 'Д': 1, 'Ж': 2, 'П': 3};{'Г': [1], 'Д': [0], 'Ж': [0, 1], 'П': [1, 2]};4;0.0;'- - П -
292;"[array([['Т', 'Х', 'Ф'],
       ['Х', 'Х', 'Ш'],
       ['Х', 'Л', 'Х']], dtype='<U1')]";['Т', 'Ф', 'Ш', 'Л'];[0, 2, 5, 7];grid_1911.png;[1, 3, 6, 8];{'Т': 0, 'Ф': 1, 'Ш': 2, 'Л': 3};{'Т': [1, 2, 3], 'Ф': [0, 2, 3], 'Ш': [0, 1, 3], 'Л': [0, 1, 2]};[2, 8, 7, 3];[0, 1, 5, 6];{'Л': 0, 'Т': 1, 'Ф': 2, 'Ш': 3};{'Л': [1, 2], 'Т': [2, 3], 'Ф': [3], 'Ш': [2]};1;1.0;2
3065;"[array([['П', 'Д', 'Х'],
       ['Ж', 'Х', 'М'],
       ['Х', 'Х', 'Х']], dtype='<U1')]";['П', 'Д', 'Ж', 'М'];[0, 1, 3, 5];grid_12326.png;[2, 6, 7, 8];{'П': 0, 'Д': 1, 'Ж': 2, 'М': 3};{'П': [1, 2, 3], 'Д': [0, 2, 3], 'Ж': [0, 1, 3], 'М': [0, 1, 2]};[2, 5, 1, 7];[0, 3, 6, 8];{'Д': 0, 'Ж': 1, 'М': 2, 'П': 3};{'Д': [1], 'Ж': [0, 2], 'М': [1, 3], 'П': [1, 2]};2;0.0;'Ж - - -
1896;"[array([['Х', 'Х', 'Ш'],
       ['Х', 'Х', 'Ф'],
       ['Г', 'Х', 'Л']], dtype='<U1')]";['Ш', 'Ф', 'Г', 'Л'];[2, 5, 6, 8];grid_9723.png;[0, 1, 3, 7];{'Ш': 0, 'Ф': 1, 'Г': 2, 'Л': 3};{'Ш': [1, 2, 3], 'Ф': [0, 2, 3], 'Г': [0, 1, 3], 'Л': [0, 1, 2]};[8, 7, 0, 6];[1, 2, 3, 5];{'Г': 0, 'Л': 1, 'Ф': 2, 'Ш': 3};{'Г': [1], 'Л': [0, 2], 'Ф': [3], 'Ш': [2]};4;1.0;'- Л - -
668;"[array([['Х', 'Х', 'Ж'],
       ['К', 'Х', 'Х'],
       ['Т', 'П', 'Х']], dtype='<U1')]";['Ж', 'К', 'Т', 'П'];[2, 3, 6, 7];grid_2859.png;[0, 1, 5, 8];{'Ж': 0, 'К': 1, 'Т': 2, 'П': 3};{'Ж': [1, 2, 3], 'К': [0, 2, 3], 'Т': [0, 1, 3], 'П': [0, 1, 2]};[8, 1, 0, 3];[2, 5, 6, 7];{'Ж': 0, 'К': 1, 'П': 2, 'Т': 3};{'Ж': [1, 2], 'К': [0, 2], 'П': [1, 3], 'Т': [1, 2]};0;;
4046;"[array([['Х', 'Ф', 'Г'],
       ['Ш', 'Х', 'М'],
       ['Х', 'Х', 'Х']], dtype='<U1')]";['Ф', 'Г', 'Ш', 'М'];[1, 2, 3, 5];grid_13546.png;[0, 6, 7, 8];{'Ф': 0, 'Г': 1, 'Ш': 2, 'М': 3};{'Ф': [1, 2, 3], 'Г': [0, 2, 3], 'Ш': [0, 1, 3], 'М': [0, 1, 2]};[5, 8, 1, 7];[0, 2, 3, 6];{'Г': 0, 'М': 1, 'Ф': 2, 'Ш': 3};{'Г': [1], 'М': [2, 3], 'Ф': [3], 'Ш': [2]};4;1.0;'- М - -
2558;"[array([['Х', 'Ж', 'П'],
       ['Х', 'Х', 'Х'],
       ['Д', 'Х', 'К']], dtype='<U1')]";['Ж', 'П', 'Д', 'К'];[1, 2, 6, 8];grid_10964.png;[0, 3, 5, 7];{'Ж': 0, 'П': 1, 'Д': 2, 'К': 3};{'Ж': [1, 2, 3], 'П': [0, 2, 3], 'Д': [0, 1, 3], 'К': [0, 1, 2]};[5, 8, 0, 6];[1, 2, 3, 7];{'Д': 0, 'Ж': 1, 'К': 2, 'П': 3};{'Д': [1], 'Ж': [0, 2], 'К': [0, 1], 'П': [1, 2]};1;0.0;5
1230;"[array([['Ф', 'М', 'Х'],
       ['Ш', 'Х', 'Х'],
       ['Т', 'Х', 'Х']], dtype='<U1')]";['Ф', 'М', 'Ш', 'Т'];[0, 1, 3, 6];grid_4417.png;[2, 5, 7, 8];{'Ф': 0, 'М': 1, 'Ш': 2, 'Т': 3};{'Ф': [1, 2, 3], 'М': [0, 2, 3], 'Ш': [0, 1, 3], 'Т': [0, 1, 2]};[2, 5, 1, 0];[3, 6, 7, 8];{'М': 0, 'Т': 1, 'Ф': 2, 'Ш': 3};{'М': [1, 2, 3], 'Т': [2, 3], 'Ф': [3], 'Ш': [2]};1;0.0;8
1488;"[array([['Х', 'Х', 'Г'],
       ['Х', 'Х', 'П'],
       ['Л', 'Х', 'Ж']], dtype='<U1')]";['Г', 'П', 'Л', 'Ж'];[2, 5, 6, 8];grid_9163.png;[0, 1, 3, 7];{'Г': 0, 'П': 1, 'Л': 2, 'Ж': 3};{'Г': [1, 2, 3], 'П': [0, 2, 3], 'Л': [0, 1, 3], 'Ж': [0, 1, 2]};[8, 7, 0, 6];[1, 2, 3, 5];{'Г': 0, 'Ж': 1, 'Л': 2, 'П': 3};{'Г': [1], 'Ж': [0, 2], 'Л': [0, 1], 'П': [1, 2]};3;0.0;2
2072;"[array([['К', 'Х', 'Х'],
       ['Х', 'Х', 'Д'],
       ['Х', 'М', 'Ш']], dtype='<U1')]";['К', 'Д', 'М', 'Ш'];[0, 5, 7, 8];grid_10044.png;[1, 2, 3, 6];{'К': 0, 'Д': 1, 'М': 2, 'Ш': 3};{'К': [1, 2, 3], 'Д': [0, 2, 3], 'М': [0, 1, 3], 'Ш': [0, 1, 2]};[2, 7, 3, 6];[0, 1, 5, 8];{'Д': 0, 'К': 1, 'М': 2, 'Ш': 3};{'Д': [1], 'К': [0, 2], 'М': [1, 3], 'Ш': [2]};3;1.0;7
1330;"[array([['Х', 'Т', 'П'],
       ['Х', 'Х', 'Ф'],
       ['Ж', 'Х', 'Х']], dtype='<U1')]";['Т', 'П', 'Ф', 'Ж'];[1, 2, 5, 6];grid_5500.png;[0, 3, 7, 8];{'Т': 0, 'П': 1, 'Ф': 2, 'Ж': 3};{'Т': [1, 2, 3], 'П': [0, 2, 3], 'Ф': [0, 1, 3], 'Ж': [0, 1, 2]};[5, 8, 7, 0];[1, 2, 3, 6];{'Ж': 0, 'П': 1, 'Т': 2, 'Ф': 3};{'Ж': [1, 2], 'П': [2, 3], 'Т': [1, 3], 'Ф': [2]};4;0.0;'- - - П
3353;"[array([['Г', 'Х', 'М'],
       ['Х', 'Х', 'Ш'],
       ['Х', 'Х', 'Д']], dtype='<U1')]";['Г', 'М', 'Ш', 'Д'];[0, 2, 5, 8];grid_12622.png;[1, 3, 6, 7];{'Г': 0, 'М': 1, 'Ш': 2, 'Д': 3};{'Г': [1, 2, 3], 'М': [0, 2, 3], 'Ш': [0, 1, 3], 'Д': [0, 1, 2]};[2, 8, 7, 6];[0, 1, 3, 5];{'Г': 0, 'Д': 1, 'М': 2, 'Ш': 3};{'Г': [1], 'Д': [0], 'М': [1, 3], 'Ш': [2]};2;0.0;'- - Г -
1292;"[array([['Т', 'Ж', 'Ф'],
       ['П', 'Х', 'Х'],
       ['Х', 'Х', 'Х']], dtype='<U1')]";['Т', 'Ж', 'Ф', 'П'];[0, 1, 2, 3];grid_5461.png;[5, 6, 7, 8];{'Т': 0, 'Ж': 1, 'Ф': 2, 'П': 3};{'Т': [1, 2, 3], 'Ж': [0, 2, 3], 'Ф': [0, 1, 3], 'П': [0, 1, 2]};[2, 5, 8, 1];[0, 3, 6, 7];{'Ж': 0, 'П': 1, 'Т': 2, 'Ф': 3};{'Ж': [1, 2], 'П': [2, 3], 'Т': [1, 3], 'Ф': [2]};1;1.0;3
2082;"[array([['Х', 'К', 'Д'],
       ['Х', 'Х', 'Х'],
       ['Ш', 'Х', 'М']], dtype='<U1')]";['К', 'Д', 'Ш', 'М'];[1, 2, 6, 8];grid_10054.png;[0, 3, 5, 7];{'К': 0, 'Д': 1, 'Ш': 2, 'М': 3};{'К': [1, 2, 3], 'Д': [0, 2, 3], 'Ш': [0, 1, 3], 'М': [0, 1, 2]};[5, 8, 0, 6];[1, 2, 3, 7];{'Д': 0, 'К': 1, 'М': 2, 'Ш': 3};{'Д': [1], 'К': [0, 2], 'М': [1, 3], 'Ш': [2]};1;1.0;6
1817;"[array([['Х', 'Л', 'Х'],
       ['Х', 'Х', 'Ф'],
       ['Ж', 'Г', 'Х']], dtype='<U1')]";['Л', 'Ф', 'Ж', 'Г'];[1, 5, 6, 7];grid_9642.png;[0, 2, 3, 8];{'Л': 0, 'Ф': 1, 'Ж': 2, 'Г': 3};{'Л': [1, 2, 3], 'Ф': [0, 2, 3], 'Ж': [0, 1, 3], 'Г': [0, 1, 2]};[5, 7, 0, 3];[1, 2, 6, 8];{'Г': 0, 'Ж': 1, 'Л': 2, 'Ф': 3};{'Г': [1], 'Ж': [0, 2], 'Л': [0, 1], 'Ф': [2]};4;1.0;'- Ж - -
2637;"[array([['Х', 'Х', 'Ш'],
       ['К', 'Х', 'Д'],
       ['П', 'Х', 'Х']], dtype='<U1')]";['Ш', 'К', 'Д', 'П'];[2, 3, 5, 6];grid_11046.png;[0, 1, 7, 8];{'Ш': 0, 'К': 1, 'Д': 2, 'П': 3};{'Ш': [1, 2, 3], 'К': [0, 2, 3], 'Д': [0, 1, 3], 'П': [0, 1, 2]};[8, 1, 7, 0];[2, 3, 5, 6];{'Д': 0, 'К': 1, 'П': 2, 'Ш': 3};{'Д': [1], 'К': [0, 2], 'П': [1, 3], 'Ш': [2]};1;0.0;0
1833;"[array([['Х', 'Х', 'Х'],
       ['Г', 'Х', 'Ф'],
       ['Х', 'Ж', 'Л']], dtype='<U1')]";['Г', 'Ф', 'Ж', 'Л'];[3, 5, 7, 8];grid_9658.png;[0, 1, 2, 6];{'Г': 0, 'Ф': 1, 'Ж': 2, 'Л': 3};{'Г': [1, 2, 3], 'Ф': [0, 2, 3], 'Ж': [0, 1, 3], 'Л': [0, 1, 2]};[1, 7, 3, 6];[0, 2, 5, 8];{'Г': 0, 'Ж': 1, 'Л': 2, 'Ф': 3};{'Г': [1], 'Ж': [0, 2], 'Л': [0, 1], 'Ф': [2]};0;;
707;"[array([['Т', 'Х', 'Х'],
       ['К', 'Х', 'Х'],
       ['Ш', 'П', 'Х']], dtype='<U1')]";['Т', 'К', 'Ш', 'П'];[0, 3, 6, 7];grid_2899.png;[1, 2, 5, 8];{'Т': 0, 'К': 1, 'Ш': 2, 'П': 3};{'Т': [1, 2, 3], 'К': [0, 2, 3], 'Ш': [0, 1, 3], 'П': [0, 1, 2]};[2, 1, 0, 3];[5, 6, 7, 8];{'К': 0, 'П': 1, 'Т': 2, 'Ш': 3};{'К': [1, 2], 'П': [2, 3], 'Т': [1, 3], 'Ш': [2]};3;1.0;0
3458;"[array([['Х', 'Х', 'Ф'],
       ['М', 'Х', 'Х'],
       ['Х', 'Д', 'Г']], dtype='<U1')]";['Ф', 'М', 'Д', 'Г'];[2, 3, 7, 8];grid_12731.png;[0, 1, 5, 6];{'Ф': 0, 'М': 1, 'Д': 2, 'Г': 3};{'Ф': [1, 2, 3], 'М': [0, 2, 3], 'Д': [0, 1, 3], 'Г': [0, 1, 2]};[8, 1, 3, 6];[0, 2, 5, 7];{'Г': 0, 'Д': 1, 'М': 2, 'Ф': 3};{'Г': [1], 'Д': [0], 'М': [1, 3], 'Ф': [2]};1;1.0;8
10;"[array([['Л', 'П', 'Х'],
       ['Х', 'Х', 'Ж'],
       ['Х', 'Т', 'Х']], dtype='<U1')]";['Л', 'П', 'Ж', 'Т'];[0, 1, 5, 7];grid_1341.png;[2, 3, 6, 8];{'Л': 0, 'П': 1, 'Ж': 2, 'Т': 3};{'Л': [1, 2, 3], 'П': [0, 2, 3], 'Ж': [0, 1, 3], 'Т': [0, 1, 2]};[2, 5, 7, 3];[0, 1, 6, 8];{'Ж': 0, 'Л': 1, 'П': 2, 'Т': 3};{'Ж': [1, 2], 'Л': [0, 2], 'П': [1, 3], 'Т': [1, 2]};4;1.0;'- Л - -
2162;"[array([['Х', 'Х', 'К'],
       ['М', 'Х', 'Д'],
       ['Х', 'Ф', 'Х']], dtype='<U1')]";['К', 'М', 'Д', 'Ф'];[2, 3, 5, 7];grid_10137.png;[0, 1, 6, 8];{'К': 0, 'М': 1, 'Д': 2, 'Ф': 3};{'К': [1, 2, 3], 'М': [0, 2, 3], 'Д': [0, 1, 3], 'Ф': [0, 1, 2]};[8, 1, 7, 3];[0, 2, 5, 6];{'Д': 0, 'К': 1, 'М': 2, 'Ф': 3};{'Д': [1], 'К': [0, 2], 'М': [1, 3], 'Ф': [2]};0;;
82;"[array([['П', 'Л', 'Х'],
       ['Х', 'Х', 'Х'],
       ['Х', 'Ш', 'Т']], dtype='<U1')]";['П', 'Л', 'Ш', 'Т'];[0, 1, 7, 8];grid_1415.png;[2, 3, 5, 6];{'П': 0, 'Л': 1, 'Ш': 2, 'Т': 3};{'П': [1, 2, 3], 'Л': [0, 2, 3], 'Ш': [0, 1, 3], 'Т': [0, 1, 2]};[2, 5, 3, 6];[0, 1, 7, 8];{'Л': 0, 'П': 1, 'Т': 2, 'Ш': 3};{'Л': [1, 2], 'П': [2, 3], 'Т': [1, 3], 'Ш': [2]};0;;
1996;"[array([['Д', 'Х', 'Х'],
       ['М', 'Х', 'К'],
       ['Ж', 'Х', 'Х']], dtype='<U1')]";['Д', 'М', 'К', 'Ж'];[0, 3, 5, 6];grid_9966.png;[1, 2, 7, 8];{'Д': 0, 'М': 1, 'К': 2, 'Ж': 3};{'Д': [1, 2, 3], 'М': [0, 2, 3], 'К': [0, 1, 3], 'Ж': [0, 1, 2]};[2, 1, 7, 0];[3, 5, 6, 8];{'Д': 0, 'Ж': 1, 'К': 2, 'М': 3};{'Д': [1], 'Ж': [0, 2], 'К': [0, 1], 'М': [1, 2]};0;;
108;"[array([['Х', 'Ш', 'Т'],
       ['Х', 'Х', 'П'],
       ['Х', 'Х', 'Л']], dtype='<U1')]";['Ш', 'Т', 'П', 'Л'];[1, 2, 5, 8];grid_1442.png;[0, 3, 6, 7];{'Ш': 0, 'Т': 1, 'П': 2, 'Л': 3};{'Ш': [1, 2, 3], 'Т': [0, 2, 3], 'П': [0, 1, 3], 'Л': [0, 1, 2]};[5, 8, 7, 6];[0, 1, 2, 3];{'Л': 0, 'П': 1, 'Т': 2, 'Ш': 3};{'Л': [1, 2], 'П': [2, 3], 'Т': [1, 3], 'Ш': [2]};2;1.0;'- - - Л
2397;"[array([['М', 'Х', 'Ж'],
       ['К', 'Х', 'Х'],
       ['Х', 'Ф', 'Х']], dtype='<U1')]";['М', 'Ж', 'К', 'Ф'];[0, 2, 3, 7];grid_10728.png;[1, 5, 6, 8];{'М': 0, 'Ж': 1, 'К': 2, 'Ф': 3};{'М': [1, 2, 3], 'Ж': [0, 2, 3], 'К': [0, 1, 3], 'Ф': [0, 1, 2]};[2, 8, 1, 3];[0, 5, 6, 7];{'Ж': 0, 'К': 1, 'М': 2, 'Ф': 3};{'Ж': [1, 2], 'К': [0, 2], 'М': [1, 3], 'Ф': [2]};3;1.0;2
1543;"[array([['Х', 'П', 'Х'],
       ['Л', 'Х', 'Х'],
       ['Г', 'Х', 'Ш']], dtype='<U1')]";['П', 'Л', 'Г', 'Ш'];[1, 3, 6, 8];grid_9220.png;[0, 2, 5, 7];{'П': 0, 'Л': 1, 'Г': 2, 'Ш': 3};{'П': [1, 2, 3], 'Л': [0, 2, 3], 'Г': [0, 1, 3], 'Ш': [0, 1, 2]};[5, 1, 0, 6];[2, 3, 7, 8];{'Г': 0, 'Л': 1, 'П': 2, 'Ш': 3};{'Г': [1], 'Л': [0, 2], 'П': [1, 3], 'Ш': [2]};2;1.0;'П - - -
2785;"[array([['Х', 'Х', 'Х'],
       ['Д', 'Х', 'Ж'],
       ['Х', 'К', 'Ф']], dtype='<U1')]";['Д', 'Ж', 'К', 'Ф'];[3, 5, 7, 8];grid_11478.png;[0, 1, 2, 6];{'Д': 0, 'Ж': 1, 'К': 2, 'Ф': 3};{'Д': [1, 2, 3], 'Ж': [0, 2, 3], 'К': [0, 1, 3], 'Ф': [0, 1, 2]};[1, 7, 3, 6];[0, 2, 5, 8];{'Д': 0, 'Ж': 1, 'К': 2, 'Ф': 3};{'Д': [1], 'Ж': [0, 2], 'К': [0, 1], 'Ф': [2]};3;1.0;6
3696;"[array([['П', 'Х', 'Х'],
       ['Ш', 'Х', 'Г'],
       ['М', 'Х', 'Х']], dtype='<U1')]";['П', 'Ш', 'Г', 'М'];[0, 3, 5, 6];grid_13046.png;[1, 2, 7, 8];{'П': 0, 'Ш': 1, 'Г': 2, 'М': 3};{'П': [1, 2, 3], 'Ш': [0, 2, 3], 'Г': [0, 1, 3], 'М': [0, 1, 2]};[2, 1, 7, 0];[3, 5, 6, 8];{'Г': 0, 'М': 1, 'П': 2, 'Ш': 3};{'Г': [1], 'М': [2, 3], 'П': [1, 3], 'Ш': [2]};3;1.0;2
254;"[array([['Х', 'Ж', 'Х'],
       ['Х', 'Х', 'Л'],
       ['Т', 'Х', 'Ф']], dtype='<U1')]";['Ж', 'Л', 'Т', 'Ф'];[1, 5, 6, 8];grid_1873.png;[0, 2, 3, 7];{'Ж': 0, 'Л': 1, 'Т': 2, 'Ф': 3};{'Ж': [1, 2, 3], 'Л': [0, 2, 3], 'Т': [0, 1, 3], 'Ф': [0, 1, 2]};[5, 7, 0, 6];[1, 2, 3, 8];{'Ж': 0, 'Л': 1, 'Т': 2, 'Ф': 3};{'Ж': [1, 2], 'Л': [0, 2], 'Т': [1, 3], 'Ф': [2]};4;0.0;'- Ж - -
1922;"[array([['П', 'Х', 'Д'],
       ['М', 'Х', 'Х'],
       ['Х', 'Х', 'К']], dtype='<U1')]";['П', 'Д', 'М', 'К'];[0, 2, 3, 8];grid_9819.png;[1, 5, 6, 7];{'П': 0, 'Д': 1, 'М': 2, 'К': 3};{'П': [1, 2, 3], 'Д': [0, 2, 3], 'М': [0, 1, 3], 'К': [0, 1, 2]};[2, 8, 1, 6];[0, 3, 5, 7];{'Д': 0, 'К': 1, 'М': 2, 'П': 3};{'Д': [1], 'К': [0, 2], 'М': [1, 3], 'П': [1, 2]};0;;
277;"[array([['Ф', 'Ш', 'Х'],
       ['Т', 'Х', 'Л'],
       ['Х', 'Х', 'Х']], dtype='<U1')]";['Ф', 'Ш', 'Т', 'Л'];[0, 1, 3, 5];grid_1896.png;[2, 6, 7, 8];{'Ф': 0, 'Ш': 1, 'Т': 2, 'Л': 3};{'Ф': [1, 2, 3], 'Ш': [0, 2, 3], 'Т': [0, 1, 3], 'Л': [0, 1, 2]};[2, 5, 1, 7];[0, 3, 6, 8];{'Л': 0, 'Т': 1, 'Ф': 2, 'Ш': 3};{'Л': [1, 2], 'Т': [2, 3], 'Ф': [3], 'Ш': [2]};0;;
2231;"[array([['Х', 'Х', 'Ж'],
       ['К', 'Х', 'П'],
       ['Х', 'Х', 'М']], dtype='<U1')]";['Ж', 'К', 'П', 'М'];[2, 3, 5, 8];grid_10278.png;[0, 1, 6, 7];{'Ж': 0, 'К': 1, 'П': 2, 'М': 3};{'Ж': [1, 2, 3], 'К': [0, 2, 3], 'П': [0, 1, 3], 'М': [0, 1, 2]};[8, 1, 7, 6];[0, 2, 3, 5];{'Ж': 0, 'К': 1, 'М': 2, 'П': 3};{'Ж': [1, 2], 'К': [0, 2], 'М': [1, 3], 'П': [1, 2]};3;1.0;7
1858;"[array([['Г', 'Х', 'Ш'],
       ['Х', 'Х', 'Х'],
       ['Л', 'Ф', 'Х']], dtype='<U1')]";['Г', 'Ш', 'Л', 'Ф'];[0, 2, 6, 7];grid_9683.png;[1, 3, 5, 8];{'Г': 0, 'Ш': 1, 'Л': 2, 'Ф': 3};{'Г': [1, 2, 3], 'Ш': [0, 2, 3], 'Л': [0, 1, 3], 'Ф': [0, 1, 2]};[2, 8, 0, 3];[1, 5, 6, 7];{'Г': 0, 'Л': 1, 'Ф': 2, 'Ш': 3};{'Г': [1], 'Л': [0, 2], 'Ф': [3], 'Ш': [2]};1;1.0;7
1967;"[array([['Х', 'Х', 'Х'],
       ['Д', 'Х', 'П'],
       ['К', 'М', 'Х']], dtype='<U1')]";['Д', 'П', 'К', 'М'];[3, 5, 6, 7];grid_9866.png;[0, 1, 2, 8];{'Д': 0, 'П': 1, 'К': 2, 'М': 3};{'Д': [1, 2, 3], 'П': [0, 2, 3], 'К': [0, 1, 3], 'М': [0, 1, 2]};[1, 7, 0, 3];[2, 5, 6, 8];{'Д': 0, 'К': 1, 'М': 2, 'П': 3};{'Д': [1], 'К': [0, 2], 'М': [1, 3], 'П': [1, 2]};0;;
1772;"[array([['Л', 'Г', 'Ж'],
       ['Х', 'Х', 'Х'],
       ['Х', 'Х', 'Ф']], dtype='<U1')]";['Л', 'Г', 'Ж', 'Ф'];[0, 1, 2, 8];grid_9595.png;[3, 5, 6, 7];{'Л': 0, 'Г': 1, 'Ж': 2, 'Ф': 3};{'Л': [1, 2, 3], 'Г': [0, 2, 3], 'Ж': [0, 1, 3], 'Ф': [0, 1, 2]};[2, 5, 8, 6];[0, 1, 3, 7];{'Г': 0, 'Ж': 1, 'Л': 2, 'Ф': 3};{'Г': [1], 'Ж': [0, 2], 'Л': [0, 1], 'Ф': [2]};3;1.0;6
2298;"[array([['Х', 'Х', 'П'],
       ['К', 'Х', 'Ш'],
       ['Х', 'М', 'Х']], dtype='<U1')]";['П', 'К', 'Ш', 'М'];[2, 3, 5, 7];grid_10347.png;[0, 1, 6, 8];{'П': 0, 'К': 1, 'Ш': 2, 'М': 3};{'П': [1, 2, 3], 'К': [0, 2, 3], 'Ш': [0, 1, 3], 'М': [0, 1, 2]};[8, 1, 7, 3];[0, 2, 5, 6];{'К': 0, 'М': 1, 'П': 2, 'Ш': 3};{'К': [1, 2], 'М': [2, 3], 'П': [1, 3], 'Ш': [2]};4;1.0;'- - П -
216;"[array([['Ф', 'Ж', 'Х'],
       ['Х', 'Х', 'Х'],
       ['Л', 'Т', 'Х']], dtype='<U1')]";['Ф', 'Ж', 'Л', 'Т'];[0, 1, 6, 7];grid_1833.png;[2, 3, 5, 8];{'Ф': 0, 'Ж': 1, 'Л': 2, 'Т': 3};{'Ф': [1, 2, 3], 'Ж': [0, 2, 3], 'Л': [0, 1, 3], 'Т': [0, 1, 2]};[2, 5, 0, 3];[1, 6, 7, 8];{'Ж': 0, 'Л': 1, 'Т': 2, 'Ф': 3};{'Ж': [1, 2], 'Л': [0, 2], 'Т': [1, 3], 'Ф': [2]};0;;
2097;"[array([['Х', 'Х', 'Д'],
       ['Ш', 'Х', 'Х'],
       ['К', 'Х', 'М']], dtype='<U1')]";['Д', 'Ш', 'К', 'М'];[2, 3, 6, 8];grid_10070.png;[0, 1, 5, 7];{'Д': 0, 'Ш': 1, 'К': 2, 'М': 3};{'Д': [1, 2, 3], 'Ш': [0, 2, 3], 'К': [0, 1, 3], 'М': [0, 1, 2]};[8, 1, 0, 6];[2, 3, 5, 7];{'Д': 0, 'К': 1, 'М': 2, 'Ш': 3};{'Д': [1], 'К': [0, 2], 'М': [1, 3], 'Ш': [2]};4;1.0;'- - М -
