;grid;letters;locs;encoding_stim;incorr_locs;corr_letters;incorr_letters;rotated_inds;incorr_rot;abc_ordered;incorr_abc;task_ind;answer_type;probe_stim
3975;"[array([['М', 'Х', 'Х'],
       ['Х', 'Х', 'Ж'],
       ['Ф', 'Х', 'Г']], dtype='<U1')]";['М', 'Ж', 'Ф', 'Г'];[0, 5, 6, 8];grid_13473.png;[1, 2, 3, 7];{'М': 0, 'Ж': 1, 'Ф': 2, 'Г': 3};{'М': [1, 2, 3], 'Ж': [0, 2, 3], 'Ф': [0, 1, 3], 'Г': [0, 1, 2]};[2, 7, 0, 6];[1, 3, 5, 8];{'Г': 0, 'Ж': 1, 'М': 2, 'Ф': 3};{'Г': [1], 'Ж': [0, 2], 'М': [1, 3], 'Ф': [2]};3;1.0;0
2619;"[array([['Х', 'П', 'Ш'],
       ['К', 'Х', 'Х'],
       ['Д', 'Х', 'Х']], dtype='<U1')]";['П', 'Ш', 'К', 'Д'];[1, 2, 3, 6];grid_11027.png;[0, 5, 7, 8];{'П': 0, 'Ш': 1, 'К': 2, 'Д': 3};{'П': [1, 2, 3], 'Ш': [0, 2, 3], 'К': [0, 1, 3], 'Д': [0, 1, 2]};[5, 8, 1, 0];[2, 3, 6, 7];{'Д': 0, 'К': 1, 'П': 2, 'Ш': 3};{'Д': [1], 'К': [0, 2], 'П': [1, 3], 'Ш': [2]};3;1.0;0
270;"[array([['Х', 'Х', 'Х'],
       ['Ж', 'Х', 'Х'],
       ['Т', 'Л', 'Ф']], dtype='<U1')]";['Ж', 'Т', 'Л', 'Ф'];[3, 6, 7, 8];grid_1889.png;[0, 1, 2, 5];{'Ж': 0, 'Т': 1, 'Л': 2, 'Ф': 3};{'Ж': [1, 2, 3], 'Т': [0, 2, 3], 'Л': [0, 1, 3], 'Ф': [0, 1, 2]};[1, 0, 3, 6];[2, 5, 7, 8];{'Ж': 0, 'Л': 1, 'Т': 2, 'Ф': 3};{'Ж': [1, 2], 'Л': [0, 2], 'Т': [1, 3], 'Ф': [2]};1;0.0;0
2251;"[array([['Ш', 'М', 'Х'],
       ['П', 'Х', 'Х'],
       ['Х', 'К', 'Х']], dtype='<U1')]";['Ш', 'М', 'П', 'К'];[0, 1, 3, 7];grid_10298.png;[2, 5, 6, 8];{'Ш': 0, 'М': 1, 'П': 2, 'К': 3};{'Ш': [1, 2, 3], 'М': [0, 2, 3], 'П': [0, 1, 3], 'К': [0, 1, 2]};[2, 5, 1, 3];[0, 6, 7, 8];{'К': 0, 'М': 1, 'П': 2, 'Ш': 3};{'К': [1, 2], 'М': [2, 3], 'П': [1, 3], 'Ш': [2]};3;1.0;1
1787;"[array([['Г', 'Х', 'Ж'],
       ['Х', 'Х', 'Ф'],
       ['Л', 'Х', 'Х']], dtype='<U1')]";['Г', 'Ж', 'Ф', 'Л'];[0, 2, 5, 6];grid_9610.png;[1, 3, 7, 8];{'Г': 0, 'Ж': 1, 'Ф': 2, 'Л': 3};{'Г': [1, 2, 3], 'Ж': [0, 2, 3], 'Ф': [0, 1, 3], 'Л': [0, 1, 2]};[2, 8, 7, 0];[1, 3, 5, 6];{'Г': 0, 'Ж': 1, 'Л': 2, 'Ф': 3};{'Г': [1], 'Ж': [0, 2], 'Л': [0, 1], 'Ф': [2]};0;;
2040;"[array([['Д', 'Ш', 'К'],
       ['М', 'Х', 'Х'],
       ['Х', 'Х', 'Х']], dtype='<U1')]";['Д', 'Ш', 'К', 'М'];[0, 1, 2, 3];grid_10011.png;[5, 6, 7, 8];{'Д': 0, 'Ш': 1, 'К': 2, 'М': 3};{'Д': [1, 2, 3], 'Ш': [0, 2, 3], 'К': [0, 1, 3], 'М': [0, 1, 2]};[2, 5, 8, 1];[0, 3, 6, 7];{'Д': 0, 'К': 1, 'М': 2, 'Ш': 3};{'Д': [1], 'К': [0, 2], 'М': [1, 3], 'Ш': [2]};2;0.0;'М - - -
169;"[array([['П', 'Х', 'Х'],
       ['Х', 'Х', 'Х'],
       ['Ф', 'Л', 'Т']], dtype='<U1')]";['П', 'Ф', 'Л', 'Т'];[0, 6, 7, 8];grid_1505.png;[1, 2, 3, 5];{'П': 0, 'Ф': 1, 'Л': 2, 'Т': 3};{'П': [1, 2, 3], 'Ф': [0, 2, 3], 'Л': [0, 1, 3], 'Т': [0, 1, 2]};[2, 0, 3, 6];[1, 5, 7, 8];{'Л': 0, 'П': 1, 'Т': 2, 'Ф': 3};{'Л': [1, 2], 'П': [2, 3], 'Т': [1, 3], 'Ф': [2]};3;0.0;7
3274;"[array([['Г', 'Ж', 'Х'],
       ['Х', 'Х', 'Д'],
       ['Х', 'М', 'Х']], dtype='<U1')]";['Г', 'Ж', 'Д', 'М'];[0, 1, 5, 7];grid_12541.png;[2, 3, 6, 8];{'Г': 0, 'Ж': 1, 'Д': 2, 'М': 3};{'Г': [1, 2, 3], 'Ж': [0, 2, 3], 'Д': [0, 1, 3], 'М': [0, 1, 2]};[2, 5, 7, 3];[0, 1, 6, 8];{'Г': 0, 'Д': 1, 'Ж': 2, 'М': 3};{'Г': [1], 'Д': [0], 'Ж': [0, 1], 'М': [1, 2]};1;1.0;1
305;"[array([['Ш', 'Х', 'Х'],
       ['Х', 'Х', 'Х'],
       ['Л', 'Ф', 'Т']], dtype='<U1')]";['Ш', 'Л', 'Ф', 'Т'];[0, 6, 7, 8];grid_1925.png;[1, 2, 3, 5];{'Ш': 0, 'Л': 1, 'Ф': 2, 'Т': 3};{'Ш': [1, 2, 3], 'Л': [0, 2, 3], 'Ф': [0, 1, 3], 'Т': [0, 1, 2]};[2, 0, 3, 6];[1, 5, 7, 8];{'Л': 0, 'Т': 1, 'Ф': 2, 'Ш': 3};{'Л': [1, 2], 'Т': [2, 3], 'Ф': [3], 'Ш': [2]};0;;
3110;"[array([['Х', 'Д', 'Х'],
       ['Х', 'Х', 'Ж'],
       ['М', 'Х', 'П']], dtype='<U1')]";['Д', 'Ж', 'М', 'П'];[1, 5, 6, 8];grid_12373.png;[0, 2, 3, 7];{'Д': 0, 'Ж': 1, 'М': 2, 'П': 3};{'Д': [1, 2, 3], 'Ж': [0, 2, 3], 'М': [0, 1, 3], 'П': [0, 1, 2]};[5, 7, 0, 6];[1, 2, 3, 8];{'Д': 0, 'Ж': 1, 'М': 2, 'П': 3};{'Д': [1], 'Ж': [0, 2], 'М': [1, 3], 'П': [1, 2]};4;1.0;'- - - П
1861;"[array([['Г', 'Х', 'Х'],
       ['Л', 'Х', 'Ф'],
       ['Х', 'Ш', 'Х']], dtype='<U1')]";['Г', 'Л', 'Ф', 'Ш'];[0, 3, 5, 7];grid_9687.png;[1, 2, 6, 8];{'Г': 0, 'Л': 1, 'Ф': 2, 'Ш': 3};{'Г': [1, 2, 3], 'Л': [0, 2, 3], 'Ф': [0, 1, 3], 'Ш': [0, 1, 2]};[2, 1, 7, 3];[0, 5, 6, 8];{'Г': 0, 'Л': 1, 'Ф': 2, 'Ш': 3};{'Г': [1], 'Л': [0, 2], 'Ф': [3], 'Ш': [2]};0;;
1926;"[array([['К', 'Х', 'П'],
       ['Х', 'Х', 'Х'],
       ['М', 'Д', 'Х']], dtype='<U1')]";['К', 'П', 'М', 'Д'];[0, 2, 6, 7];grid_9823.png;[1, 3, 5, 8];{'К': 0, 'П': 1, 'М': 2, 'Д': 3};{'К': [1, 2, 3], 'П': [0, 2, 3], 'М': [0, 1, 3], 'Д': [0, 1, 2]};[2, 8, 0, 3];[1, 5, 6, 7];{'Д': 0, 'К': 1, 'М': 2, 'П': 3};{'Д': [1], 'К': [0, 2], 'М': [1, 3], 'П': [1, 2]};1;0.0;1
282;"[array([['Т', 'Ф', 'Х'],
       ['Х', 'Х', 'Ш'],
       ['Х', 'Л', 'Х']], dtype='<U1')]";['Т', 'Ф', 'Ш', 'Л'];[0, 1, 5, 7];grid_1901.png;[2, 3, 6, 8];{'Т': 0, 'Ф': 1, 'Ш': 2, 'Л': 3};{'Т': [1, 2, 3], 'Ф': [0, 2, 3], 'Ш': [0, 1, 3], 'Л': [0, 1, 2]};[2, 5, 7, 3];[0, 1, 6, 8];{'Л': 0, 'Т': 1, 'Ф': 2, 'Ш': 3};{'Л': [1, 2], 'Т': [2, 3], 'Ф': [3], 'Ш': [2]};4;1.0;'- Т - -
1940;"[array([['Х', 'К', 'М'],
       ['Д', 'Х', 'Х'],
       ['Х', 'П', 'Х']], dtype='<U1')]";['К', 'М', 'Д', 'П'];[1, 2, 3, 7];grid_9838.png;[0, 5, 6, 8];{'К': 0, 'М': 1, 'Д': 2, 'П': 3};{'К': [1, 2, 3], 'М': [0, 2, 3], 'Д': [0, 1, 3], 'П': [0, 1, 2]};[5, 8, 1, 3];[0, 2, 6, 7];{'Д': 0, 'К': 1, 'М': 2, 'П': 3};{'Д': [1], 'К': [0, 2], 'М': [1, 3], 'П': [1, 2]};2;0.0;'- - - Д
302;"[array([['Л', 'Х', 'Х'],
       ['Х', 'Х', 'Ф'],
       ['Т', 'Ш', 'Х']], dtype='<U1')]";['Л', 'Ф', 'Т', 'Ш'];[0, 5, 6, 7];grid_1922.png;[1, 2, 3, 8];{'Л': 0, 'Ф': 1, 'Т': 2, 'Ш': 3};{'Л': [1, 2, 3], 'Ф': [0, 2, 3], 'Т': [0, 1, 3], 'Ш': [0, 1, 2]};[2, 7, 0, 3];[1, 5, 6, 8];{'Л': 0, 'Т': 1, 'Ф': 2, 'Ш': 3};{'Л': [1, 2], 'Т': [2, 3], 'Ф': [3], 'Ш': [2]};0;;
2179;"[array([['М', 'П', 'К'],
       ['Х', 'Х', 'Х'],
       ['Х', 'Ж', 'Х']], dtype='<U1')]";['М', 'П', 'К', 'Ж'];[0, 1, 2, 7];grid_10224.png;[3, 5, 6, 8];{'М': 0, 'П': 1, 'К': 2, 'Ж': 3};{'М': [1, 2, 3], 'П': [0, 2, 3], 'К': [0, 1, 3], 'Ж': [0, 1, 2]};[2, 5, 8, 3];[0, 1, 6, 7];{'Ж': 0, 'К': 1, 'М': 2, 'П': 3};{'Ж': [1, 2], 'К': [0, 2], 'М': [1, 3], 'П': [1, 2]};1;1.0;1
298;"[array([['Ш', 'Х', 'Х'],
       ['Ф', 'Х', 'Т'],
       ['Х', 'Х', 'Л']], dtype='<U1')]";['Ш', 'Ф', 'Т', 'Л'];[0, 3, 5, 8];grid_1918.png;[1, 2, 6, 7];{'Ш': 0, 'Ф': 1, 'Т': 2, 'Л': 3};{'Ш': [1, 2, 3], 'Ф': [0, 2, 3], 'Т': [0, 1, 3], 'Л': [0, 1, 2]};[2, 1, 7, 6];[0, 3, 5, 8];{'Л': 0, 'Т': 1, 'Ф': 2, 'Ш': 3};{'Л': [1, 2], 'Т': [2, 3], 'Ф': [3], 'Ш': [2]};4;0.0;'- Л - -
1904;"[array([['М', 'Д', 'П'],
       ['К', 'Х', 'Х'],
       ['Х', 'Х', 'Х']], dtype='<U1')]";['М', 'Д', 'П', 'К'];[0, 1, 2, 3];grid_9801.png;[5, 6, 7, 8];{'М': 0, 'Д': 1, 'П': 2, 'К': 3};{'М': [1, 2, 3], 'Д': [0, 2, 3], 'П': [0, 1, 3], 'К': [0, 1, 2]};[2, 5, 8, 1];[0, 3, 6, 7];{'Д': 0, 'К': 1, 'М': 2, 'П': 3};{'Д': [1], 'К': [0, 2], 'М': [1, 3], 'П': [1, 2]};2;0.0;'- - Д -
244;"[array([['Х', 'Т', 'Ф'],
       ['Х', 'Х', 'Ж'],
       ['Х', 'Х', 'Л']], dtype='<U1')]";['Т', 'Ф', 'Ж', 'Л'];[1, 2, 5, 8];grid_1862.png;[0, 3, 6, 7];{'Т': 0, 'Ф': 1, 'Ж': 2, 'Л': 3};{'Т': [1, 2, 3], 'Ф': [0, 2, 3], 'Ж': [0, 1, 3], 'Л': [0, 1, 2]};[5, 8, 7, 6];[0, 1, 2, 3];{'Ж': 0, 'Л': 1, 'Т': 2, 'Ф': 3};{'Ж': [1, 2], 'Л': [0, 2], 'Т': [1, 3], 'Ф': [2]};3;1.0;5
2603;"[array([['П', 'Х', 'Ш'],
       ['Х', 'Х', 'К'],
       ['Д', 'Х', 'Х']], dtype='<U1')]";['П', 'Ш', 'К', 'Д'];[0, 2, 5, 6];grid_11010.png;[1, 3, 7, 8];{'П': 0, 'Ш': 1, 'К': 2, 'Д': 3};{'П': [1, 2, 3], 'Ш': [0, 2, 3], 'К': [0, 1, 3], 'Д': [0, 1, 2]};[2, 8, 7, 0];[1, 3, 5, 6];{'Д': 0, 'К': 1, 'П': 2, 'Ш': 3};{'Д': [1], 'К': [0, 2], 'П': [1, 3], 'Ш': [2]};0;;
1793;"[array([['Ж', 'Х', 'Х'],
       ['Л', 'Х', 'Г'],
       ['Х', 'Ф', 'Х']], dtype='<U1')]";['Ж', 'Л', 'Г', 'Ф'];[0, 3, 5, 7];grid_9617.png;[1, 2, 6, 8];{'Ж': 0, 'Л': 1, 'Г': 2, 'Ф': 3};{'Ж': [1, 2, 3], 'Л': [0, 2, 3], 'Г': [0, 1, 3], 'Ф': [0, 1, 2]};[2, 1, 7, 3];[0, 5, 6, 8];{'Г': 0, 'Ж': 1, 'Л': 2, 'Ф': 3};{'Г': [1], 'Ж': [0, 2], 'Л': [0, 1], 'Ф': [2]};2;1.0;'- - Г -
3141;"[array([['М', 'П', 'Х'],
       ['Х', 'Х', 'Х'],
       ['Ш', 'Х', 'Д']], dtype='<U1')]";['М', 'П', 'Ш', 'Д'];[0, 1, 6, 8];grid_12404.png;[2, 3, 5, 7];{'М': 0, 'П': 1, 'Ш': 2, 'Д': 3};{'М': [1, 2, 3], 'П': [0, 2, 3], 'Ш': [0, 1, 3], 'Д': [0, 1, 2]};[2, 5, 0, 6];[1, 3, 7, 8];{'Д': 0, 'М': 1, 'П': 2, 'Ш': 3};{'Д': [1], 'М': [2, 3], 'П': [1, 3], 'Ш': [2]};1;0.0;7
224;"[array([['Ф', 'Х', 'Т'],
       ['Х', 'Х', 'Ж'],
       ['Х', 'Л', 'Х']], dtype='<U1')]";['Ф', 'Т', 'Ж', 'Л'];[0, 2, 5, 7];grid_1841.png;[1, 3, 6, 8];{'Ф': 0, 'Т': 1, 'Ж': 2, 'Л': 3};{'Ф': [1, 2, 3], 'Т': [0, 2, 3], 'Ж': [0, 1, 3], 'Л': [0, 1, 2]};[2, 8, 7, 3];[0, 1, 5, 6];{'Ж': 0, 'Л': 1, 'Т': 2, 'Ф': 3};{'Ж': [1, 2], 'Л': [0, 2], 'Т': [1, 3], 'Ф': [2]};4;0.0;'- Т - -
2248;"[array([['К', 'М', 'П'],
       ['Х', 'Х', 'Х'],
       ['Х', 'Х', 'Ш']], dtype='<U1')]";['К', 'М', 'П', 'Ш'];[0, 1, 2, 8];grid_10295.png;[3, 5, 6, 7];{'К': 0, 'М': 1, 'П': 2, 'Ш': 3};{'К': [1, 2, 3], 'М': [0, 2, 3], 'П': [0, 1, 3], 'Ш': [0, 1, 2]};[2, 5, 8, 6];[0, 1, 3, 7];{'К': 0, 'М': 1, 'П': 2, 'Ш': 3};{'К': [1, 2], 'М': [2, 3], 'П': [1, 3], 'Ш': [2]};1;1.0;1
1816;"[array([['Х', 'Г', 'Х'],
       ['Л', 'Х', 'Х'],
       ['Х', 'Ф', 'Ж']], dtype='<U1')]";['Г', 'Л', 'Ф', 'Ж'];[1, 3, 7, 8];grid_9641.png;[0, 2, 5, 6];{'Г': 0, 'Л': 1, 'Ф': 2, 'Ж': 3};{'Г': [1, 2, 3], 'Л': [0, 2, 3], 'Ф': [0, 1, 3], 'Ж': [0, 1, 2]};[5, 1, 3, 6];[0, 2, 7, 8];{'Г': 0, 'Ж': 1, 'Л': 2, 'Ф': 3};{'Г': [1], 'Ж': [0, 2], 'Л': [0, 1], 'Ф': [2]};0;;
374;"[array([['Х', 'П', 'Т'],
       ['М', 'Х', 'К'],
       ['Х', 'Х', 'Х']], dtype='<U1')]";['П', 'Т', 'М', 'К'];[1, 2, 3, 5];grid_2066.png;[0, 6, 7, 8];{'П': 0, 'Т': 1, 'М': 2, 'К': 3};{'П': [1, 2, 3], 'Т': [0, 2, 3], 'М': [0, 1, 3], 'К': [0, 1, 2]};[5, 8, 1, 7];[0, 2, 3, 6];{'К': 0, 'М': 1, 'П': 2, 'Т': 3};{'К': [1, 2], 'М': [2, 3], 'П': [1, 3], 'Т': [1, 2]};0;;
4443;"[array([['Г', 'Х', 'Ф'],
       ['Х', 'Х', 'Х'],
       ['Х', 'Ж', 'Д']], dtype='<U1')]";['Г', 'Ф', 'Ж', 'Д'];[0, 2, 7, 8];grid_14165.png;[1, 3, 5, 6];{'Г': 0, 'Ф': 1, 'Ж': 2, 'Д': 3};{'Г': [1, 2, 3], 'Ф': [0, 2, 3], 'Ж': [0, 1, 3], 'Д': [0, 1, 2]};[2, 8, 3, 6];[0, 1, 5, 7];{'Г': 0, 'Д': 1, 'Ж': 2, 'Ф': 3};{'Г': [1], 'Д': [0], 'Ж': [0, 1], 'Ф': [2]};2;1.0;'Г - - -
1032;"[array([['М', 'П', 'Х'],
       ['Х', 'Х', 'Х'],
       ['Т', 'Ш', 'Х']], dtype='<U1')]";['М', 'П', 'Т', 'Ш'];[0, 1, 6, 7];grid_3933.png;[2, 3, 5, 8];{'М': 0, 'П': 1, 'Т': 2, 'Ш': 3};{'М': [1, 2, 3], 'П': [0, 2, 3], 'Т': [0, 1, 3], 'Ш': [0, 1, 2]};[2, 5, 0, 3];[1, 6, 7, 8];{'М': 0, 'П': 1, 'Т': 2, 'Ш': 3};{'М': [1, 2, 3], 'П': [2, 3], 'Т': [1, 3], 'Ш': [2]};2;1.0;'- - - Ш
1805;"[array([['Х', 'Ж', 'Л'],
       ['Ф', 'Х', 'Х'],
       ['Х', 'Х', 'Г']], dtype='<U1')]";['Ж', 'Л', 'Ф', 'Г'];[1, 2, 3, 8];grid_9629.png;[0, 5, 6, 7];{'Ж': 0, 'Л': 1, 'Ф': 2, 'Г': 3};{'Ж': [1, 2, 3], 'Л': [0, 2, 3], 'Ф': [0, 1, 3], 'Г': [0, 1, 2]};[5, 8, 1, 6];[0, 2, 3, 7];{'Г': 0, 'Ж': 1, 'Л': 2, 'Ф': 3};{'Г': [1], 'Ж': [0, 2], 'Л': [0, 1], 'Ф': [2]};4;0.0;'- - Ф -
2647;"[array([['Х', 'Х', 'Х'],
       ['К', 'Х', 'П'],
       ['Ш', 'Д', 'Х']], dtype='<U1')]";['К', 'П', 'Ш', 'Д'];[3, 5, 6, 7];grid_11056.png;[0, 1, 2, 8];{'К': 0, 'П': 1, 'Ш': 2, 'Д': 3};{'К': [1, 2, 3], 'П': [0, 2, 3], 'Ш': [0, 1, 3], 'Д': [0, 1, 2]};[1, 7, 0, 3];[2, 5, 6, 8];{'Д': 0, 'К': 1, 'П': 2, 'Ш': 3};{'Д': [1], 'К': [0, 2], 'П': [1, 3], 'Ш': [2]};2;0.0;'- Д - -
265;"[array([['Х', 'Х', 'Ф'],
       ['Х', 'Х', 'Ж'],
       ['Х', 'Т', 'Л']], dtype='<U1')]";['Ф', 'Ж', 'Т', 'Л'];[2, 5, 7, 8];grid_1884.png;[0, 1, 3, 6];{'Ф': 0, 'Ж': 1, 'Т': 2, 'Л': 3};{'Ф': [1, 2, 3], 'Ж': [0, 2, 3], 'Т': [0, 1, 3], 'Л': [0, 1, 2]};[8, 7, 3, 6];[0, 1, 2, 5];{'Ж': 0, 'Л': 1, 'Т': 2, 'Ф': 3};{'Ж': [1, 2], 'Л': [0, 2], 'Т': [1, 3], 'Ф': [2]};2;1.0;'- - Т -
2608;"[array([['Д', 'Х', 'Х'],
       ['К', 'Х', 'П'],
       ['Ш', 'Х', 'Х']], dtype='<U1')]";['Д', 'К', 'П', 'Ш'];[0, 3, 5, 6];grid_11016.png;[1, 2, 7, 8];{'Д': 0, 'К': 1, 'П': 2, 'Ш': 3};{'Д': [1, 2, 3], 'К': [0, 2, 3], 'П': [0, 1, 3], 'Ш': [0, 1, 2]};[2, 1, 7, 0];[3, 5, 6, 8];{'Д': 0, 'К': 1, 'П': 2, 'Ш': 3};{'Д': [1], 'К': [0, 2], 'П': [1, 3], 'Ш': [2]};0;;
1201;"[array([['Х', 'М', 'Х'],
       ['Ф', 'Х', 'Ж'],
       ['Х', 'Х', 'Т']], dtype='<U1')]";['М', 'Ф', 'Ж', 'Т'];[1, 3, 5, 8];grid_4388.png;[0, 2, 6, 7];{'М': 0, 'Ф': 1, 'Ж': 2, 'Т': 3};{'М': [1, 2, 3], 'Ф': [0, 2, 3], 'Ж': [0, 1, 3], 'Т': [0, 1, 2]};[5, 1, 7, 6];[0, 2, 3, 8];{'Ж': 0, 'М': 1, 'Т': 2, 'Ф': 3};{'Ж': [1, 2], 'М': [2, 3], 'Т': [1, 3], 'Ф': [2]};3;0.0;2
4187;"[array([['Х', 'П', 'Г'],
       ['Х', 'Х', 'Д'],
       ['Х', 'Ш', 'Х']], dtype='<U1')]";['П', 'Г', 'Д', 'Ш'];[1, 2, 5, 7];grid_13761.png;[0, 3, 6, 8];{'П': 0, 'Г': 1, 'Д': 2, 'Ш': 3};{'П': [1, 2, 3], 'Г': [0, 2, 3], 'Д': [0, 1, 3], 'Ш': [0, 1, 2]};[5, 8, 7, 3];[0, 1, 2, 6];{'Г': 0, 'Д': 1, 'П': 2, 'Ш': 3};{'Г': [1], 'Д': [0], 'П': [1, 3], 'Ш': [2]};4;0.0;'- Г - -
248;"[array([['Х', 'Ф', 'Х'],
       ['Т', 'Х', 'Ж'],
       ['Л', 'Х', 'Х']], dtype='<U1')]";['Ф', 'Т', 'Ж', 'Л'];[1, 3, 5, 6];grid_1866.png;[0, 2, 7, 8];{'Ф': 0, 'Т': 1, 'Ж': 2, 'Л': 3};{'Ф': [1, 2, 3], 'Т': [0, 2, 3], 'Ж': [0, 1, 3], 'Л': [0, 1, 2]};[5, 1, 7, 0];[2, 3, 6, 8];{'Ж': 0, 'Л': 1, 'Т': 2, 'Ф': 3};{'Ж': [1, 2], 'Л': [0, 2], 'Т': [1, 3], 'Ф': [2]};2;1.0;'- Т - -
3390;"[array([['Х', 'Х', 'Ш'],
       ['М', 'Х', 'Х'],
       ['Х', 'Д', 'Г']], dtype='<U1')]";['Ш', 'М', 'Д', 'Г'];[2, 3, 7, 8];grid_12661.png;[0, 1, 5, 6];{'Ш': 0, 'М': 1, 'Д': 2, 'Г': 3};{'Ш': [1, 2, 3], 'М': [0, 2, 3], 'Д': [0, 1, 3], 'Г': [0, 1, 2]};[8, 1, 3, 6];[0, 2, 5, 7];{'Г': 0, 'Д': 1, 'М': 2, 'Ш': 3};{'Г': [1], 'Д': [0], 'М': [1, 3], 'Ш': [2]};1;1.0;2
2857;"[array([['К', 'Ф', 'Ж'],
       ['Х', 'Х', 'П'],
       ['Х', 'Х', 'Х']], dtype='<U1')]";['К', 'Ф', 'Ж', 'П'];[0, 1, 2, 5];grid_11832.png;[3, 6, 7, 8];{'К': 0, 'Ф': 1, 'Ж': 2, 'П': 3};{'К': [1, 2, 3], 'Ф': [0, 2, 3], 'Ж': [0, 1, 3], 'П': [0, 1, 2]};[2, 5, 8, 7];[0, 1, 3, 6];{'Ж': 0, 'К': 1, 'П': 2, 'Ф': 3};{'Ж': [1, 2], 'К': [0, 2], 'П': [1, 3], 'Ф': [2]};4;0.0;'- - К -
3362;"[array([['Ш', 'Х', 'Х'],
       ['Х', 'Х', 'Д'],
       ['М', 'Г', 'Х']], dtype='<U1')]";['Ш', 'Д', 'М', 'Г'];[0, 5, 6, 7];grid_12632.png;[1, 2, 3, 8];{'Ш': 0, 'Д': 1, 'М': 2, 'Г': 3};{'Ш': [1, 2, 3], 'Д': [0, 2, 3], 'М': [0, 1, 3], 'Г': [0, 1, 2]};[2, 7, 0, 3];[1, 5, 6, 8];{'Г': 0, 'Д': 1, 'М': 2, 'Ш': 3};{'Г': [1], 'Д': [0], 'М': [1, 3], 'Ш': [2]};1;0.0;2
656;"[array([['Х', 'П', 'Х'],
       ['Ж', 'Х', 'Т'],
       ['К', 'Х', 'Х']], dtype='<U1')]";['П', 'Ж', 'Т', 'К'];[1, 3, 5, 6];grid_2846.png;[0, 2, 7, 8];{'П': 0, 'Ж': 1, 'Т': 2, 'К': 3};{'П': [1, 2, 3], 'Ж': [0, 2, 3], 'Т': [0, 1, 3], 'К': [0, 1, 2]};[5, 1, 7, 0];[2, 3, 6, 8];{'Ж': 0, 'К': 1, 'П': 2, 'Т': 3};{'Ж': [1, 2], 'К': [0, 2], 'П': [1, 3], 'Т': [1, 2]};2;1.0;'- - - К
4068;"[array([['Х', 'Х', 'Ф'],
       ['Г', 'Х', 'Х'],
       ['Ш', 'М', 'Х']], dtype='<U1')]";['Ф', 'Г', 'Ш', 'М'];[2, 3, 6, 7];grid_13569.png;[0, 1, 5, 8];{'Ф': 0, 'Г': 1, 'Ш': 2, 'М': 3};{'Ф': [1, 2, 3], 'Г': [0, 2, 3], 'Ш': [0, 1, 3], 'М': [0, 1, 2]};[8, 1, 0, 3];[2, 5, 6, 7];{'Г': 0, 'М': 1, 'Ф': 2, 'Ш': 3};{'Г': [1], 'М': [2, 3], 'Ф': [3], 'Ш': [2]};2;0.0;'- - - Г
613;"[array([['Т', 'П', 'К'],
       ['Х', 'Х', 'Ж'],
       ['Х', 'Х', 'Х']], dtype='<U1')]";['Т', 'П', 'К', 'Ж'];[0, 1, 2, 5];grid_2802.png;[3, 6, 7, 8];{'Т': 0, 'П': 1, 'К': 2, 'Ж': 3};{'Т': [1, 2, 3], 'П': [0, 2, 3], 'К': [0, 1, 3], 'Ж': [0, 1, 2]};[2, 5, 8, 7];[0, 1, 3, 6];{'Ж': 0, 'К': 1, 'П': 2, 'Т': 3};{'Ж': [1, 2], 'К': [0, 2], 'П': [1, 3], 'Т': [1, 2]};3;1.0;8
1873;"[array([['Х', 'Г', 'Л'],
       ['Ш', 'Х', 'Х'],
       ['Х', 'Х', 'Ф']], dtype='<U1')]";['Г', 'Л', 'Ш', 'Ф'];[1, 2, 3, 8];grid_9699.png;[0, 5, 6, 7];{'Г': 0, 'Л': 1, 'Ш': 2, 'Ф': 3};{'Г': [1, 2, 3], 'Л': [0, 2, 3], 'Ш': [0, 1, 3], 'Ф': [0, 1, 2]};[5, 8, 1, 6];[0, 2, 3, 7];{'Г': 0, 'Л': 1, 'Ф': 2, 'Ш': 3};{'Г': [1], 'Л': [0, 2], 'Ф': [3], 'Ш': [2]};4;0.0;'- - - Ф
417;"[array([['Ж', 'М', 'Х'],
       ['Х', 'Х', 'Т'],
       ['К', 'Х', 'Х']], dtype='<U1')]";['Ж', 'М', 'Т', 'К'];[0, 1, 5, 6];grid_2180.png;[2, 3, 7, 8];{'Ж': 0, 'М': 1, 'Т': 2, 'К': 3};{'Ж': [1, 2, 3], 'М': [0, 2, 3], 'Т': [0, 1, 3], 'К': [0, 1, 2]};[2, 5, 7, 0];[1, 3, 6, 8];{'Ж': 0, 'К': 1, 'М': 2, 'Т': 3};{'Ж': [1, 2], 'К': [0, 2], 'М': [1, 3], 'Т': [1, 2]};0;;
4253;"[array([['Х', 'Г', 'Д'],
       ['Ф', 'Х', 'Х'],
       ['Х', 'Х', 'П']], dtype='<U1')]";['Г', 'Д', 'Ф', 'П'];[1, 2, 3, 8];grid_13829.png;[0, 5, 6, 7];{'Г': 0, 'Д': 1, 'Ф': 2, 'П': 3};{'Г': [1, 2, 3], 'Д': [0, 2, 3], 'Ф': [0, 1, 3], 'П': [0, 1, 2]};[5, 8, 1, 6];[0, 2, 3, 7];{'Г': 0, 'Д': 1, 'П': 2, 'Ф': 3};{'Г': [1], 'Д': [0], 'П': [1, 3], 'Ф': [2]};4;0.0;'Д - - -
